rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,status,gender,birthDate,lastName,firstName,title,date,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country
2133,1300,Telecom,R. Marcelo Claure,53,United States,Miami Beach,Cell phone distribution,Telecom,United States,,True,N,M,1970-12-09 00:00:00,Claure,R. Marcelo,,4/4/2023 5:01,Florida,South,1970.0,12.0,9.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Finance & Investments,Alberto Cortina,77,Spain,Madrid,Investments,Finance & Investments,Spain,,True,E,M,1946-01-20 00:00:00,Cortina,Alberto,,4/4/2023 5:01,,,1946.0,1.0,20.0,110.96,0.7,-2147483648,89,103,83.3,14.2,47,47076781
2133,1300,Real Estate,Eduardo Costantini,77,Argentina,Buenos Aires,Real estate,Real Estate,Argentina,,True,D,M,1946-09-17 00:00:00,Costantini,Eduardo,,4/4/2023 5:01,,,1946.0,9.0,17.0,232.75,53.5,-2147483648,90,110,76.5,10.1,107,44938712
2133,1300,Food & Beverage,Wenjun Dai,55,China,Changsha,Food,Food & Beverage,China,,True,D,M,1968-08-12 00:00:00,Dai,Wenjun,,4/4/2023 5:01,,,1968.0,8.0,12.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Technology,Anand Deshpande,61,India,Pune,Technology,Technology,India,,True,E,M,1962-05-01 00:00:00,Deshpande,Anand,,4/4/2023 5:01,,,1962.0,5.0,1.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
2133,1300,Media & Entertainment,Aydin Dogan,87,Turkey,Istanbul,Media,Media & Entertainment,Turkey,,True,U,M,1936-04-15 00:00:00,Dogan,Aydin,,4/4/2023 5:01,,,1936.0,4.0,15.0,234.44,15.2,-2147483648,24,94,77.4,17.9,43,83429615
2133,1300,Finance & Investments,Annalisa Doris,53,Italy,Segrate,Financial services,Finance & Investments,Italy,,False,N,F,1970-05-07 00:00:00,Doris,Annalisa,,4/4/2023 5:01,,,1970.0,5.0,7.0,110.62,0.6,-2147483648,62,102,82.9,24.3,60,60297396
2133,1300,Finance & Investments,Massimo Doris,56,Italy,Milan,Financial services,Finance & Investments,Italy,,False,N,M,1967-06-09 00:00:00,Doris,Massimo,,4/4/2023 5:01,,,1967.0,6.0,9.0,110.62,0.6,-2147483648,62,102,82.9,24.3,60,60297396
2133,1300,Healthcare,Weimin Du,60,China,Shenzhen,Vaccines,Healthcare,China,,True,D,M,1963-12-01 00:00:00,Du,Weimin,,4/4/2023 5:01,,,1963.0,12.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Energy,Timothy Dunn & family,68,United States,Midland,Energy,Energy,United States,,True,N,M,1955-12-18 00:00:00,Dunn,Timothy,,4/4/2023 5:01,Texas,South,1955.0,12.0,18.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Media & Entertainment,Keiko Erikawa,74,Japan,Yokohama City,Video games,Media & Entertainment,Japan,,True,Split Family Fortune,F,1949-01-03 00:00:00,Erikawa,Keiko,,4/4/2023 5:01,,,1949.0,1.0,3.0,105.48,0.5,-2147483648,64,99,84.2,11.9,47,126226568
2133,1300,Media & Entertainment,Yoichi Erikawa,73,Japan,Yokohama City,Video games,Media & Entertainment,Japan,,True,Split Family Fortune,M,1950-10-26 00:00:00,Erikawa,Yoichi,,4/4/2023 5:01,,,1950.0,10.0,26.0,105.48,0.5,-2147483648,64,99,84.2,11.9,47,126226568
2133,1300,Finance & Investments,Philip Fayer,45,Canada,Montreal,Online payments,Finance & Investments,Canada,,True,D,M,1978-01-12 00:00:00,Fayer,Philip,,4/4/2023 5:01,,,1978.0,1.0,12.0,116.76,1.9,-2147483648,69,101,81.9,12.8,25,36991981
2133,1300,Real Estate,Marvy Finger,88,United States,Houston,Real estate,Real Estate,United States,,True,E,M,1935-12-08 00:00:00,Finger,Marvy,,4/4/2023 5:01,Texas,,1935.0,12.0,8.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Construction & Engineering,Simona Giorgetta,46,Italy,Milan,Chemical products,Construction & Engineering,Italy,,False,E,F,1977-04-24 00:00:00,Giorgetta,Simona,,4/4/2023 5:01,,,1977.0,4.0,24.0,110.62,0.6,-2147483648,62,102,82.9,24.3,60,60297396
2133,1300,Finance & Investments,Joel Greenberg,66,United States,Gladwyne,"Trading, investments",Finance & Investments,United States,,True,N,M,1957-08-19 00:00:00,Greenberg,Joel,,4/4/2023 5:01,Pennsylvania,Northeast,1957.0,8.0,19.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Finance & Investments,He Zhiping,59,China,Shenzhen,Investments,Finance & Investments,China,,True,D,M,1964-01-01 00:00:00,He,Zhiping,,4/4/2023 5:01,,,1964.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Manufacturing,Heikki Herlin,36,Finland,Helsinki,"Elevators, escalators",Manufacturing,Finland,,False,U,M,1987-01-01 00:00:00,Herlin,Heikki,,4/4/2023 5:01,,,1987.0,1.0,1.0,112.33,1.0,-2147483648,89,101,81.7,20.8,37,5520314
2133,1300,Real Estate,Hoi Kin Hong,71,China,Shanghai,Real estate,Real Estate,Macau,,True,D,M,1952-09-01 00:00:00,Hoi,Kin Hong,,4/4/2023 5:01,,,1952.0,9.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Finance & Investments,Lillyn Teh Li Hua,61,United States,,Finance,Finance & Investments,Malaysia,,False,N,F,1962-01-01 00:00:00,Hua,Lillyn Teh Li,,4/4/2023 5:01,,,1962.0,1.0,1.0,,,-2147483648,89,102,,,37,328239523
2133,1300,Finance & Investments,Gregg Hymowitz,58,United States,New York,Asset management,Finance & Investments,United States,,True,N,M,1965-11-16 00:00:00,Hymowitz,Gregg,,4/4/2023 5:01,New York,Northeast,1965.0,11.0,16.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Service,Mitchell Jacobson,72,United States,Locust Valley,Industrial equipment,Service,United States,,False,E,M,1951-03-06 00:00:00,Jacobson,Mitchell,,4/4/2023 5:01,New York,Northeast,1951.0,3.0,6.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Manufacturing,Anurang Jain,61,India,Aurangabad,Auto parts,Manufacturing,India,,True,D,M,1962-03-21 00:00:00,Jain,Anurang,,4/4/2023 5:01,,,1962.0,3.0,21.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
2133,1300,Manufacturing,Jiang Guiting & family,65,China,Dezhou,Manufacturing,Manufacturing,China,,True,E,M,1958-07-01 00:00:00,Jiang,Guiting,,4/4/2023 5:01,,,1958.0,7.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Manufacturing,Jin Xin,56,China,Fuxin,Manufacturing,Manufacturing,China,,True,D,M,1967-01-08 00:00:00,Jin,Xin,,4/4/2023 5:01,,,1967.0,1.0,8.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Finance & Investments,Conni Jonsson,63,Sweden,Stockholm,Asset management,Finance & Investments,Sweden,,True,D,M,1960-07-15 00:00:00,Jonsson,Conni,,4/4/2023 5:01,,,1960.0,7.0,15.0,110.51,1.8,-2147483648,67,127,82.5,27.9,50,10285453
2133,1300,Finance & Investments,George Joseph,102,United States,Los Angeles,Insurance,Finance & Investments,United States,,True,D,M,1921-09-11 00:00:00,Joseph,George,,4/4/2023 5:01,California,West,1921.0,9.0,11.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Technology,Laurent Junique,58,Singapore,Singapore,Call centers,Technology,France,,True,U,M,1965-12-01 00:00:00,Junique,Laurent,,4/4/2023 5:01,,,1965.0,12.0,1.0,114.41,0.6,-2147483648,85,101,83.1,13.1,21,5703569
2133,1300,Diversified,Zbigniew Juroszek & family,61,Poland,Cieszyn,"Real estate, gambling",Diversified,Poland,,True,U,M,1962-07-07 00:00:00,Juroszek,Zbigniew,,4/4/2023 5:01,,,1962.0,7.0,7.0,114.11,2.2,-2147483648,68,100,77.6,17.4,41,37970874
2133,1300,Technology,Alexander Karp,56,United States,Palo Alto,Software firm,Technology,United States,Palantir Technologies,True,U,M,1967-10-01 00:00:00,Karp,Alexander,Cofounder and CEO,4/4/2023 5:01,California,West,1967.0,10.0,1.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Healthcare,Joe Kiani,59,United States,Irvine,Medical devices,Healthcare,United States,Masimo,True,N,M,1964-09-16 00:00:00,Kiani,Joe,Chairman and CEO,4/4/2023 5:01,California,West,1964.0,9.0,16.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Finance & Investments,Seth Klarman,66,United States,Chestnut Hill,Investments,Finance & Investments,United States,Baupost Group,True,D,M,1957-05-01 00:00:00,Klarman,Seth,Investor,4/4/2023 5:01,Massachusetts,Northeast,1957.0,5.0,1.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Technology,Kagemasa Kozuki,83,Japan,Tokyo,Video games,Technology,Japan,,True,D,M,1940-11-12 00:00:00,Kozuki,Kagemasa,,4/4/2023 5:01,,,1940.0,11.0,12.0,105.48,0.5,-2147483648,64,99,84.2,11.9,47,126226568
2133,1300,Technology,Michael Krasny,70,United States,Highland Park,Retail,Technology,United States,Sawdust Investment Management Corp.,True,E,M,1953-08-08 00:00:00,Krasny,Michael,Investor,4/4/2023 5:01,Illinois,Midwest,1953.0,8.0,8.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Technology,Eduard Kucera,70,Czech Republic,Prague,Software,Technology,Czech Republic,,True,D,M,1953-01-11 00:00:00,Kucera,Eduard,,4/4/2023 5:01,,,1953.0,1.0,11.0,116.48,2.8,-2147483648,65,101,79.0,14.9,47,10669709
2133,1300,Finance & Investments,Kristo Käärmann,43,United Kingdom,London,"Payments, banking",Finance & Investments,Estonia,Wise,True,U,M,1980-09-01 00:00:00,Käärmann,Kristo,Cofounder,4/4/2023 5:01,,,1980.0,9.0,1.0,119.62,1.7,-2147483648,60,102,81.3,25.5,31,66834405
2133,1300,Fashion & Retail,Gary Lauder,61,United States,Atherton,Estée Lauder,Fashion & Retail,United States,,False,D,M,1962-05-05 00:00:00,Lauder,Gary,,4/4/2023 5:01,California,West,1962.0,5.0,5.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Technology,Lee Hae-jin,56,South Korea,Seoul,Internet,Technology,South Korea,NAVER Corp.,True,D,M,1967-06-22 00:00:00,Lee,Hae-jin,,4/4/2023 5:01,,,1967.0,6.0,22.0,115.16,0.4,-2147483648,95,99,82.6,15.6,34,51709098
2133,1300,Diversified,Art Levinson,73,United States,Hillsborough,"Genentech, Apple",Diversified,United States,,True,D,M,1950-03-31 00:00:00,Levinson,Art,,4/4/2023 5:01,California,West,1950.0,3.0,31.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Food & Beverage,Li Denghai,74,China,Laizhou,Seed production,Food & Beverage,China,,True,D,M,1949-09-01 00:00:00,Li,Denghai,,4/4/2023 5:01,,,1949.0,9.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Diversified,Fengluan Li,61,China,Ruzhou,"Steel, diversified",Diversified,China,,True,E,F,1962-01-01 00:00:00,Li,Fengluan,,4/4/2023 5:01,,,1962.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Manufacturing,Li Yongqing,59,China,Hangzhou,Petro Firbe,Manufacturing,China,,True,D,M,1964-06-30 00:00:00,Li,Yongqing,,4/4/2023 5:01,,,1964.0,6.0,30.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Manufacturing,Li Zhigang,47,China,Wuhan,Machinery,Manufacturing,China,,True,D,M,1976-06-01 00:00:00,Li,Zhigang,,4/4/2023 5:01,,,1976.0,6.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Healthcare,Liu Gexin & family,72,China,Chengdu,Pharmaceuticals,Healthcare,China,,True,R,M,1951-05-12 00:00:00,Liu,Gexin,,4/4/2023 5:01,,,1951.0,5.0,12.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Food & Beverage,Itamar Locks & family,68,Brazil,Rondonopolis,Agribusiness,Food & Beverage,Brazil,,False,Split Family Fortune,M,1955-01-01 00:00:00,Locks,Itamar,,4/4/2023 5:01,,,1955.0,1.0,1.0,167.4,3.7,-2147483648,52,116,75.7,14.2,66,212559417
2133,1300,Media & Entertainment,Lu Hongyan,46,China,Xiamen,Online games,Media & Entertainment,China,,True,U,M,1977-05-31 00:00:00,Lu,Hongyan,,4/4/2023 5:01,,,1977.0,5.0,31.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Healthcare,Lv Jianming,58,China,Hangzhou,Medical equipment,Healthcare,Hong Kong,,True,D,M,1965-01-01 00:00:00,Lv,Jianming,,4/4/2023 5:01,,,1965.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Food & Beverage,Blairo Maggi,67,Brazil,Cuiaba,Agribusiness,Food & Beverage,Brazil,,False,Split Family Fortune,M,1956-05-29 00:00:00,Maggi,Blairo,,4/4/2023 5:01,,,1956.0,5.0,29.0,167.4,3.7,-2147483648,52,116,75.7,14.2,66,212559417
2133,1300,Diversified,Yasseen Mansour,62,Egypt,Cairo,Diversified,Diversified,Egypt,,True,U,M,1961-08-08 00:00:00,Mansour,Yasseen,,4/4/2023 5:01,,,1961.0,8.0,8.0,288.57,9.2,-2147483648,36,107,71.8,12.5,45,100388073
2133,1300,Fashion & Retail,Charlwin Mao,61,China,Shanghai,E-commerce,Fashion & Retail,China,,True,D,M,1962-01-01 00:00:00,Mao,Charlwin,,4/4/2023 5:01,,,1962.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Real Estate,George Marcus,82,United States,Los Altos Hills,Real estate,Real Estate,United States,,True,D,M,1941-08-15 00:00:00,Marcus,George,,4/4/2023 5:01,California,West,1941.0,8.0,15.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Healthcare,Yves-Loic Martin,57,France,Nantes,Laboratory services,Healthcare,France,,True,D,M,1966-01-01 00:00:00,Martin,Yves-Loic,,4/4/2023 5:01,,,1966.0,1.0,1.0,110.05,1.1,-2147483648,66,103,82.5,24.2,61,67059887
2133,1300,Finance & Investments,Carsten Maschmeyer,64,Germany,Munich,Finance services,Finance & Investments,Germany,,True,U,M,1959-05-08 00:00:00,Maschmeyer,Carsten,,4/4/2023 5:01,,,1959.0,5.0,8.0,112.85,1.4,-2147483648,71,104,80.9,11.5,49,83132799
2133,1300,Finance & Investments,Lillian Teh Li Ming,61,United States,,Banking,Finance & Investments,Malaysia,,False,N,F,1962-01-01 00:00:00,Ming,Lillian Teh Li,,4/4/2023 5:01,,,1962.0,1.0,1.0,,,-2147483648,89,102,,,37,328239523
2133,1300,Logistics,Martin Moller Nielsen,59,Switzerland,Lugano,Aircraft leasing,Logistics,Denmark,,True,E,M,1964-08-01 00:00:00,Moller Nielsen,Martin,,4/4/2023 5:01,,,1964.0,8.0,1.0,99.55,0.4,-2147483648,60,106,83.6,10.1,29,8574832
2133,1300,Finance & Investments,Jahm Najafi,60,United States,Paradise Valley,Investments,Finance & Investments,United States,,True,N,M,1963-03-19 00:00:00,Najafi,Jahm,,4/4/2023 5:01,Arizona,West,1963.0,3.0,19.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Finance & Investments,Randal Nardone,68,United States,New York,"Investments, energy",Finance & Investments,United States,,True,E,M,1955-06-22 00:00:00,Nardone,Randal,,4/4/2023 5:01,New York,Northeast,1955.0,6.0,22.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Food & Beverage,Nguyen Dang Quang,60,Vietnam,Ho Chi Minh City,"Consumer products, banking",Food & Beverage,Vietnam,,True,D,M,1963-08-23 00:00:00,Nguyen,Dang Quang,,4/4/2023 5:01,,,1963.0,8.0,23.0,163.52,2.8,-2147483648,29,111,75.3,19.1,38,96462106
2133,1300,Gambling & Casinos,Kazuo Okada,81,Japan,Tokyo,Casinos,Gambling & Casinos,Japan,,True,D,M,1942-10-03 00:00:00,Okada,Kazuo,,4/4/2023 5:01,,,1942.0,10.0,3.0,105.48,0.5,-2147483648,64,99,84.2,11.9,47,126226568
2133,1300,Healthcare,John Oyler,55,United States,,Biotech,Healthcare,United States,,True,U,M,1968-04-03 00:00:00,Oyler,John,,4/4/2023 5:01,Nevada,West,1968.0,4.0,3.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Finance & Investments,William Teh Lee Pang,61,United States,,Banking,Finance & Investments,Malaysia,,False,N,M,1962-01-01 00:00:00,Pang,William Teh Lee,,4/4/2023 5:01,,,1962.0,1.0,1.0,,,-2147483648,89,102,,,37,328239523
2133,1300,Manufacturing,George Pedersen & family,88,United States,McLean,Defense contractor,Manufacturing,United States,,True,U,M,1935-08-18 00:00:00,Pedersen,George,,4/4/2023 5:01,Virginia,South,1935.0,8.0,18.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Fashion & Retail,Qu Miranda,38,China,Shanghai,E-commerce,Fashion & Retail,China,,True,D,F,1985-01-01 00:00:00,Qu,Miranda,,4/4/2023 5:01,,,1985.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Real Estate,Jupally Rameshwar Rao,68,India,Hyderabad,Real estate,Real Estate,India,,True,U,M,1955-09-16 00:00:00,Rameshwar Rao,Jupally,,4/4/2023 5:01,,,1955.0,9.0,16.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
2133,1300,Logistics,G. M. Rao,73,India,Bangalore,Infrastructure,Logistics,India,,True,D,M,1950-07-01 00:00:00,Rao,G. M.,,4/4/2023 5:01,,,1950.0,7.0,1.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
2133,1300,Healthcare,P.V. Ramprasad Reddy,65,India,Hyderabad,Pharmaceuticals,Healthcare,India,,True,D,M,1958-03-30 00:00:00,Reddy,P.V. Ramprasad,,4/4/2023 5:01,,,1958.0,3.0,30.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
2133,1300,Healthcare,Satish Reddy,56,India,Hyderabad,Pharmaceuticals,Healthcare,India,,False,E,M,1967-06-09 00:00:00,Reddy,Satish,,4/4/2023 5:01,,,1967.0,6.0,9.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
2133,1300,Fashion & Retail,Fernando Roig,76,Spain,Valencia,Supermarkets,Fashion & Retail,Spain,,False,D,M,1947-06-25 00:00:00,Roig,Fernando,,4/4/2023 5:01,,,1947.0,6.0,25.0,110.96,0.7,-2147483648,89,103,83.3,14.2,47,47076781
2133,1300,Diversified,Igor Rotenberg,50,Russia,Moscow,"Investments, real estate",Diversified,Russia,,True,R,M,1973-05-09 00:00:00,Rotenberg,Igor,,4/4/2023 5:01,,,1973.0,5.0,9.0,180.75,4.5,-2147483648,82,103,72.7,11.4,47,144373535
2133,1300,Manufacturing,Seifeddin Rustamov,61,United States,,Chemicals,Manufacturing,Russia,,True,N,M,1962-06-17 00:00:00,Rustamov,Seifeddin,,4/4/2023 5:01,Virginia,South,1962.0,6.0,17.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Diversified,Deniz Sahenk,78,Turkey,Istanbul,Diversified,Diversified,Turkey,,False,E,F,1945-08-06 00:00:00,Sahenk,Deniz,,4/4/2023 5:01,,,1945.0,8.0,6.0,234.44,15.2,-2147483648,24,94,77.4,17.9,43,83429615
2133,1300,Food & Beverage,Nobutada Saji,78,Japan,Tokyo,Beverages,Food & Beverage,Japan,,False,U,M,1945-11-25 00:00:00,Saji,Nobutada,,4/4/2023 5:01,,,1945.0,11.0,25.0,105.48,0.5,-2147483648,64,99,84.2,11.9,47,126226568
2133,1300,Gambling & Casinos,Hajime Satomi,81,Japan,Tokyo,"Video games, pachinko",Gambling & Casinos,Japan,,True,E,M,1942-01-16 00:00:00,Satomi,Hajime,,4/4/2023 5:01,,,1942.0,1.0,16.0,105.48,0.5,-2147483648,64,99,84.2,11.9,47,126226568
2133,1300,Technology,James Scapa,66,United States,Atherton,Software,Technology,United States,,True,E,M,1957-01-23 00:00:00,Scapa,James,,4/4/2023 5:01,California,West,1957.0,1.0,23.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Manufacturing,Stephan Schnabel,48,United States,,Chemicals,Manufacturing,Germany,,False,U,M,1975-01-18 00:00:00,Schnabel,Stephan,,4/4/2023 5:01,,,1975.0,1.0,18.0,,,-2147483648,89,102,,,37,328239523
2133,1300,Healthcare,Devi Shetty,70,India,Bangalore,Healthcare,Healthcare,India,,True,U,M,1953-01-01 00:00:00,Shetty,Devi,,4/4/2023 5:01,,,1953.0,1.0,1.0,180.44,7.7,-2147483648,29,113,69.4,11.2,50,1366417754
2133,1300,Diversified,Albert Shigaboutdinov,71,Russia,Kazan,"Refinery, chemicals",Diversified,Russia,,True,E,M,1952-11-12 00:00:00,Shigaboutdinov,Albert,,4/4/2023 5:01,,,1952.0,11.0,12.0,180.75,4.5,-2147483648,82,103,72.7,11.4,47,144373535
2133,1300,Finance & Investments,Diana Teh Li Shing,61,United States,,Banking,Finance & Investments,Malaysia,,False,N,F,1962-01-01 00:00:00,Shing,Diana Teh Li,,4/4/2023 5:01,,,1962.0,1.0,1.0,,,-2147483648,89,102,,,37,328239523
2133,1300,Food & Beverage,Denis Shtengelov,51,Australia,Gold Coast,"Food, retail",Food & Beverage,Russia,,True,N,M,1972-05-14 00:00:00,Shtengelov,Denis,,4/4/2023 5:01,,,1972.0,5.0,14.0,119.8,1.6,-2147483648,114,101,82.7,23.0,48,25766605
2133,1300,Manufacturing,Fei Song,57,China,Yantai,Machinery,Manufacturing,China,,True,D,M,1966-09-12 00:00:00,Song,Fei,,4/4/2023 5:01,,,1966.0,9.0,12.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Sports,Hal Steinbrenner,55,United States,Tampa,Sports,Sports,United States,,False,N,M,1968-12-03 00:00:00,Steinbrenner,Hal,,4/4/2023 5:01,Florida,South,1968.0,12.0,3.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Sports,Jessica Steinbrenner,59,United States,Tampa,Sports,Sports,United States,,False,N,F,1964-03-26 00:00:00,Steinbrenner,Jessica,,4/4/2023 5:01,Florida,South,1964.0,3.0,26.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Sports,Jennifer Steinbrenner Swindal,64,United States,Tampa,Sports,Sports,United States,,False,N,F,1959-07-28 00:00:00,Steinbrenner Swindal,Jennifer,,4/4/2023 5:01,Florida,South,1959.0,7.0,28.0,117.24,7.5,-2147483648,89,102,78.5,9.6,37,328239523
2133,1300,Metals & Mining,Konstantin Strukov & family,65,Russia,Chelyabinsk,"Gold, coal mining",Metals & Mining,Russia,,True,R,M,1958-09-10 00:00:00,Strukov,Konstantin,,4/4/2023 5:01,,,1958.0,9.0,10.0,180.75,4.5,-2147483648,82,103,72.7,11.4,47,144373535
2133,1300,Energy,Rustem Sulteev,69,Russia,Kazan,"Refinery, chemicals",Energy,Russia,,True,E,M,1954-01-04 00:00:00,Sulteev,Rustem,,4/4/2023 5:01,,,1954.0,1.0,4.0,180.75,4.5,-2147483648,82,103,72.7,11.4,47,144373535
2133,1300,Food & Beverage,Clemens Toennies,67,Germany,Rheda-Wiedenbrück,Meat processing,Food & Beverage,Germany,,True,D,M,1956-05-27 00:00:00,Toennies,Clemens,,4/4/2023 5:01,,,1956.0,5.0,27.0,112.85,1.4,-2147483648,71,104,80.9,11.5,49,83132799
2133,1300,Food & Beverage,Robert Toennies,45,Germany,Rheda-Wiedenbrück,Meat processing,Food & Beverage,Germany,,False,D,M,1978-05-29 00:00:00,Toennies,Robert,,4/4/2023 5:01,,,1978.0,5.0,29.0,112.85,1.4,-2147483648,71,104,80.9,11.5,49,83132799
2133,1300,Real Estate,John Van Lieshout,77,Australia,Brisbane,Real estate,Real Estate,Australia,,True,D,M,1946-01-12 00:00:00,Van Lieshout,John,,4/4/2023 5:01,,,1946.0,1.0,12.0,119.8,1.6,-2147483648,114,101,82.7,23.0,48,25766605
2133,1300,Healthcare,Pongsak Viddayakorn,89,Thailand,Bangkok,Hospitals,Healthcare,Thailand,,True,U,M,1934-03-23 00:00:00,Viddayakorn,Pongsak,,4/4/2023 5:01,,,1934.0,3.0,23.0,113.27,0.7,-2147483648,50,100,76.9,14.9,30,69625582
2133,1300,Fashion & Retail,Wang Jianguo,63,China,Nanjing,Retail,Fashion & Retail,China,,True,D,M,1960-01-01 00:00:00,Wang,Jianguo,,4/4/2023 5:01,,,1960.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Service,Junjin Wang,55,China,Shanghai,Airline,Service,China,,True,D,M,1968-12-01 00:00:00,Wang,Junjin,,4/4/2023 5:01,,,1968.0,12.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Manufacturing,Wang Mingwang,56,China,Shenzhen,Electronics components,Manufacturing,China,,True,D,M,1967-05-02 00:00:00,Wang,Mingwang,,4/4/2023 5:01,,,1967.0,5.0,2.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Technology,Wei Lidong & family,47,China,Shanghai,Software,Technology,China,,True,D,M,1976-01-01 00:00:00,Wei,Lidong,,4/4/2023 5:01,,,1976.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Fashion & Retail,Myron Wentz,83,Cayman Islands,Grand Cayman,Health products,Fashion & Retail,St. Kitts and Nevis,,True,D,M,1940-01-01 00:00:00,Wentz,Myron,,4/4/2023 5:01,,,1940.0,1.0,1.0,,,-2147483648,68,103,,,44,507454841
2133,1300,Manufacturing,Wu Xiaoge,51,China,Chengdu,Battery components,Manufacturing,China,,True,Split Family Fortune,F,1972-11-01 00:00:00,Wu,Xiaoge,,4/4/2023 5:01,,,1972.0,11.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Diversified,Wu Xushun & family,75,China,Wuhu,Internet,Diversified,China,,True,D,M,1948-04-28 00:00:00,Wu,Xushun,,4/4/2023 5:01,,,1948.0,4.0,28.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Healthcare,Xiong Xiaochuan,57,China,Shenzhen,Medical devices,Healthcare,China,,True,N,M,1966-01-01 00:00:00,Xiong,Xiaochuan,,4/4/2023 5:01,,,1966.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
2133,1300,Technology,Xu Shaochun,60,China,Shenzhen,Software,Technology,China,,True,D,M,1963-01-01 00:00:00,Xu,Shaochun,,4/4/2023 5:01,,,1963.0,1.0,1.0,125.08,2.9,-2147483648,51,101,77.0,9.4,60,1397715000
